时间,波形名称,谐波次数,谐波值
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管B相电流Iac_Y_1_L2,8,0.0011377296028036706
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管B相电流Iac_Y_1_L2,9,0.0011745149487290502
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管B相电流Iac_Y_1_L2,10,0.0014680781580492766
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管C相电流Iac_Y_1_L3,1,0.0012880710109888832
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管C相电流Iac_Y_1_L3,2,0.0011347265047529946
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管C相电流Iac_Y_1_L3,3,0.0013275874903613258
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管C相电流Iac_Y_1_L3,4,0.0011781894701280572
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管C相电流Iac_Y_1_L3,5,0.0012241552973169805
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管C相电流Iac_Y_1_L3,6,0.001285033637698017
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管C相电流Iac_Y_1_L3,7,0.001133474475301073
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管C相电流Iac_Y_1_L3,8,0.0011368786569774933
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管C相电流Iac_Y_1_L3,9,0.0011824275903341943
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管C相电流Iac_Y_1_L3,10,0.0017138174162437728
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管零序电流Iac_Y_1_3I0,1,0.0012387801320966148
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管零序电流Iac_Y_1_3I0,2,0.0011461690577808051
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管零序电流Iac_Y_1_3I0,3,0.0012009235572644575
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管零序电流Iac_Y_1_3I0,4,0.001159139988189858
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管零序电流Iac_Y_1_3I0,5,0.0012042620792511417
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管零序电流Iac_Y_1_3I0,6,0.001323377091659031
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管零序电流Iac_Y_1_3I0,7,0.001201573570088832
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管零序电流Iac_Y_1_3I0,8,0.0011551473001587616
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管零序电流Iac_Y_1_3I0,9,0.0012340683032039574
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧首端套管零序电流Iac_Y_1_3I0,10,0.0013450171723818332
2024-03-25 04:54:09,6#母线Ua,1,0.004854039104914613
2024-03-25 04:54:09,6#母线Ua,2,0.005251578225600092
2024-03-25 04:54:09,6#母线Ua,3,0.004663979172969642
2024-03-25 04:54:09,6#母线Ua,4,0.005390265865489886
2024-03-25 04:54:09,6#母线Ua,5,0.005219681198453716
2024-03-25 04:54:09,6#母线Ua,6,0.0051729332284471095
2024-03-25 04:54:09,6#母线Ua,7,0.00493512542488102
2024-03-25 04:54:09,6#母线Ua,8,0.00561620598262261
2024-03-25 04:54:09,6#母线Ua,9,0.005454119076333034
2024-03-25 04:54:09,6#母线Ua,10,0.0071526352070639
2024-03-25 04:54:09,6#母线Ub,1,0.005295836636094176
2024-03-25 04:54:09,6#母线Ub,2,0.005480939912596261
2024-03-25 04:54:09,6#母线Ub,3,0.005524481759421278
2024-03-25 04:54:09,6#母线Ub,4,0.0048326453058863345
2024-03-25 04:54:09,6#母线Ub,5,0.005664276100709956
2024-03-25 04:54:09,6#母线Ub,6,0.004982338649405556
2024-03-25 04:54:09,6#母线Ub,7,0.005040720600416634
2024-03-25 04:54:09,6#母线Ub,8,0.005136268649019115
2024-03-25 04:54:09,6#母线Ub,9,0.005557221875388704
2024-03-25 04:54:09,6#母线Ub,10,0.006051794426818482
2024-03-25 04:54:09,6#母线Uc,1,0.004879629860436243
2024-03-25 04:54:09,6#母线Uc,2,0.005680632212481669
2024-03-25 04:54:09,6#母线Uc,3,0.0049889827261702085
2024-03-25 04:54:09,6#母线Uc,4,0.005489473703375963
2024-03-25 04:54:09,6#母线Uc,5,0.006150487660247305
2024-03-25 04:54:09,6#母线Uc,6,0.00522608275148866
2024-03-25 04:54:09,6#母线Uc,7,0.004980748557412175
2024-03-25 04:54:09,6#母线Uc,8,0.0052946001271193
2024-03-25 04:54:09,6#母线Uc,9,0.005204995623221532
2024-03-25 04:54:09,6#母线Uc,10,0.007151512421604942
2024-03-25 04:54:09,6#母线3Uo,1,0.005801123267824212
2024-03-25 04:54:09,6#母线3Uo,2,0.005655954952064526
2024-03-25 04:54:09,6#母线3Uo,3,0.005270255478096031
2024-03-25 04:54:09,6#母线3Uo,4,0.005251997081362587
2024-03-25 04:54:09,6#母线3Uo,5,0.004981171542080928
2024-03-25 04:54:09,6#母线3Uo,6,0.004776350569257654
2024-03-25 04:54:09,6#母线3Uo,7,0.0050406376848636004
2024-03-25 04:54:09,6#母线3Uo,8,0.005160578257546388
2024-03-25 04:54:09,6#母线3Uo,9,0.005177199569990938
2024-03-25 04:54:09,6#母线3Uo,10,0.006600940500391126
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管A相电流IVY_0_L1,1,0.0011689908083149392
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管A相电流IVY_0_L1,2,0.0011548013909314237
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管A相电流IVY_0_L1,3,0.0011517551464434639
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管A相电流IVY_0_L1,4,0.0013337222381400032
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管A相电流IVY_0_L1,5,0.0012284734131186427
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管A相电流IVY_0_L1,6,0.001470413395567599
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管A相电流IVY_0_L1,7,0.0011592796987611028
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管A相电流IVY_0_L1,8,0.0013119553456302502
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管A相电流IVY_0_L1,9,0.001149877103073352
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管A相电流IVY_0_L1,10,0.0014668520798848093
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管B相电流IVY_0_L2,1,0.0011226591996875432
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管B相电流IVY_0_L2,2,0.0014794800627471185
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管B相电流IVY_0_L2,3,0.001171360360968269
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管B相电流IVY_0_L2,4,0.0011139563884264363
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管B相电流IVY_0_L2,5,0.0011544409269801958
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管B相电流IVY_0_L2,6,0.0011455289394263289
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管B相电流IVY_0_L2,7,0.001056691586505971
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管B相电流IVY_0_L2,8,0.0010625474530714645
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管B相电流IVY_0_L2,9,0.001171360360968268
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管B相电流IVY_0_L2,10,0.001468445922229901
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管C相电流IVY_0_L3,1,0.0011260186396688052
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管C相电流IVY_0_L3,2,0.0011278147238907822
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管C相电流IVY_0_L3,3,0.0011324213716869072
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管C相电流IVY_0_L3,4,0.0011936771297508242
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管C相电流IVY_0_L3,5,0.0011085993051122276
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管C相电流IVY_0_L3,6,0.001108688230255522
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管C相电流IVY_0_L3,7,0.0013973300572563774
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管C相电流IVY_0_L3,8,0.0011313167222018856
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管C相电流IVY_0_L3,9,0.0010807599489619127
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管C相电流IVY_0_L3,10,0.0014690917568287382
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管零序电流IVY_0_3I0,1,0.0011265130469323191
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管零序电流IVY_0_3I0,2,0.001201238948822973
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管零序电流IVY_0_3I0,3,0.0011171034164759385
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管零序电流IVY_0_3I0,4,0.0012203236062447711
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管零序电流IVY_0_3I0,5,0.0010519975014192425
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管零序电流IVY_0_3I0,6,0.0012127257840264946
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管零序电流IVY_0_3I0,7,0.0013652673092118019
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管零序电流IVY_0_3I0,8,0.001255683109987093
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管零序电流IVY_0_3I0,9,0.001330199989862061
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端套管零序电流IVY_0_3I0,10,0.0018343833825657698
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管A相电流Iac_D_1_L1,1,0.0010209794196828022
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管A相电流Iac_D_1_L1,2,0.0010796434724270197
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管A相电流Iac_D_1_L1,3,0.0010470958199580566
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管A相电流Iac_D_1_L1,4,0.0012282678833626269
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管A相电流Iac_D_1_L1,5,0.0012212110271398531
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管A相电流Iac_D_1_L1,6,0.0011447331329121205
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管A相电流Iac_D_1_L1,7,0.0011119224439418234
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管A相电流Iac_D_1_L1,8,0.0012033937983744634
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管A相电流Iac_D_1_L1,9,0.0012089034468462663
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管A相电流Iac_D_1_L1,10,0.0015875743352818095
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管B相电流Iac_D_1_L2,1,0.001156431801857861
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管B相电流Iac_D_1_L2,2,0.0009954266229323403
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管B相电流Iac_D_1_L2,3,0.0011952571732036594
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管B相电流Iac_D_1_L2,4,0.0012170817062957542
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管B相电流Iac_D_1_L2,5,0.0012272122151548125
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管B相电流Iac_D_1_L2,6,0.001253629597995085
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管B相电流Iac_D_1_L2,7,0.001429290904517788
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管B相电流Iac_D_1_L2,8,0.0011600607147089108
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管B相电流Iac_D_1_L2,9,0.0011889704130974052
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管B相电流Iac_D_1_L2,10,0.0015874583326667285
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管C相电流Iac_D_1_L3,1,0.0011272818540722755
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管C相电流Iac_D_1_L3,2,0.0012450254203602543
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管C相电流Iac_D_1_L3,3,0.0011398560863942794
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管C相电流Iac_D_1_L3,4,0.0013128464995561479
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管C相电流Iac_D_1_L3,5,0.001246155083734879
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管C相电流Iac_D_1_L3,6,0.0010166111081342936
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管C相电流Iac_D_1_L3,7,0.0011196940159889683
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管C相电流Iac_D_1_L3,8,0.0012722143492067948
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管C相电流Iac_D_1_L3,9,0.0011555668984713538
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管C相电流Iac_D_1_L3,10,0.001466346712829171
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管零序电流Iac_D_1_3I0,1,0.001148139098765911
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管零序电流Iac_D_1_3I0,2,0.0010721823642700142
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管零序电流Iac_D_1_3I0,3,0.00112240700018959
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管零序电流Iac_D_1_3I0,4,0.0012019416900814735
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管零序电流Iac_D_1_3I0,5,0.0011608446311467007
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管零序电流Iac_D_1_3I0,6,0.0011624508033242402
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管零序电流Iac_D_1_3I0,7,0.001369344675889656
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管零序电流Iac_D_1_3I0,8,0.0010963036324690347
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管零序电流Iac_D_1_3I0,9,0.0011502454632423647
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧首端套管零序电流Iac_D_1_3I0,10,0.0015907289857337477
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管A相电流IVD_0_L1,1,0.0011050547442723766
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管A相电流IVD_0_L1,2,0.0011193403780143441
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管A相电流IVD_0_L1,3,0.0010467856774816708
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管A相电流IVD_0_L1,4,0.0012465474815673758
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管A相电流IVD_0_L1,5,0.0011520823544267503
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管A相电流IVD_0_L1,6,0.0011536942947623842
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管A相电流IVD_0_L1,7,0.0010818087312878953
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管A相电流IVD_0_L1,8,0.0011576819605792095
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管A相电流IVD_0_L1,9,0.001095010738866022
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管A相电流IVD_0_L1,10,0.0013433253386136003
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管B相电流IVD_0_L2,1,0.0011057153101862985
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管B相电流IVD_0_L2,2,0.0011290089174546027
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管B相电流IVD_0_L2,3,0.0010818326003596516
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管B相电流IVD_0_L2,4,0.0013363802831154326
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管B相电流IVD_0_L2,5,0.0012762139882723303
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管B相电流IVD_0_L2,6,0.0010285416739545712
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管B相电流IVD_0_L2,7,0.0013395606120765627
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管B相电流IVD_0_L2,8,0.001136792968097701
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管B相电流IVD_0_L2,9,0.0010481078174355454
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管B相电流IVD_0_L2,10,0.001344630433887714
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管C相电流IVD_0_L3,1,0.0011737266794612181
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管C相电流IVD_0_L3,2,0.0010973816290909498
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管C相电流IVD_0_L3,3,0.0011864657057561697
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管C相电流IVD_0_L3,4,0.0010734939424000669
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管C相电流IVD_0_L3,5,0.0011267189917313633
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管C相电流IVD_0_L3,6,0.001120159330322497
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管C相电流IVD_0_L3,7,0.0012355197857816219
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管C相电流IVD_0_L3,8,0.0012949841260031997
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管C相电流IVD_0_L3,9,0.00116708184870548
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管C相电流IVD_0_L3,10,0.0013443081751327328
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管零序电流IVD_0_3I0,1,0.001070873133772008
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管零序电流IVD_0_3I0,2,0.001306624974086856
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管零序电流IVD_0_3I0,3,0.0010505749278292235
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管零序电流IVD_0_3I0,4,0.0010999660416509893
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管零序电流IVD_0_3I0,5,0.0010503321289108102
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管零序电流IVD_0_3I0,6,0.001127342829304464
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管零序电流IVD_0_3I0,7,0.0012079635676082478
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管零序电流IVD_0_3I0,8,0.001099966041650989
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管零序电流IVD_0_3I0,9,0.0013257384503340848
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端套管零序电流IVD_0_3I0,10,0.0015872821884744558
2024-03-25 04:54:09,7#母线Ua,1,0.004696047349334771
2024-03-25 04:54:09,7#母线Ua,2,0.0048324944044087865
2024-03-25 04:54:09,7#母线Ua,3,0.005898675946983828
2024-03-25 04:54:09,7#母线Ua,4,0.005068132908358866
2024-03-25 04:54:09,7#母线Ua,5,0.0050720949674942315
2024-03-25 04:54:09,7#母线Ua,6,0.005000920103909023
2024-03-25 04:54:09,7#母线Ua,7,0.005545505811904657
2024-03-25 04:54:09,7#母线Ua,8,0.005727733193098768
2024-03-25 04:54:09,7#母线Ua,9,0.0050949926314735475
2024-03-25 04:54:09,7#母线Ua,10,0.006601751300389353
2024-03-25 04:54:09,7#母线Ub,1,0.00567422123750221
2024-03-25 04:54:09,7#母线Ub,2,0.005107661018625658
2024-03-25 04:54:09,7#母线Ub,3,0.0055481212702015335
2024-03-25 04:54:09,7#母线Ub,4,0.005457957592885888
2024-03-25 04:54:09,7#母线Ub,5,0.006956718989968197
2024-03-25 04:54:09,7#母线Ub,6,0.0054650840984927715
2024-03-25 04:54:09,7#母线Ub,7,0.00530934277666749
2024-03-25 04:54:09,7#母线Ub,8,0.005477546421591255
2024-03-25 04:54:09,7#母线Ub,9,0.00514891442282506
2024-03-25 04:54:09,7#母线Ub,10,0.008799630820018224
2024-03-25 04:54:09,7#母线Uc,1,0.005744590913531779
2024-03-25 04:54:09,7#母线Uc,2,0.005530131166873966
2024-03-25 04:54:09,7#母线Uc,3,0.005775695337856359
2024-03-25 04:54:09,7#母线Uc,4,0.005066672066421126
2024-03-25 04:54:09,7#母线Uc,5,0.005499873641815905
2024-03-25 04:54:09,7#母线Uc,6,0.005757174108705226
2024-03-25 04:54:09,7#母线Uc,7,0.0062579569098749595
2024-03-25 04:54:09,7#母线Uc,8,0.006270624665817559
2024-03-25 04:54:09,7#母线Uc,9,0.0054761332064320175
2024-03-25 04:54:09,7#母线Uc,10,0.006049861005997496
2024-03-25 04:54:09,7#母线3Uo,1,0.006666494106093137
2024-03-25 04:54:09,7#母线3Uo,2,0.004638488618098115
2024-03-25 04:54:09,7#母线3Uo,3,0.00525028850450935
2024-03-25 04:54:09,7#母线3Uo,4,0.005314023974310374
2024-03-25 04:54:09,7#母线3Uo,5,0.005216541516445483
2024-03-25 04:54:09,7#母线3Uo,6,0.005709446621802025
2024-03-25 04:54:09,7#母线3Uo,7,0.005141651066998366
2024-03-25 04:54:09,7#母线3Uo,8,0.00481811576359854
2024-03-25 04:54:09,7#母线3Uo,9,0.005020521528677664
2024-03-25 04:54:09,7#母线3Uo,10,0.007698204593704998
2024-03-25 04:54:09,11#线路Ia,1,0.0011686122076788694
2024-03-25 04:54:09,11#线路Ia,2,0.0010436605756617818
2024-03-25 04:54:09,11#线路Ia,3,0.0012140955507392952
2024-03-25 04:54:09,11#线路Ia,4,0.0011731871488984908
2024-03-25 04:54:09,11#线路Ia,5,0.0011270394141078082
2024-03-25 04:54:09,11#线路Ia,6,0.0011960079611215999
2024-03-25 04:54:09,11#线路Ia,7,0.0011243262336318618
2024-03-25 04:54:09,11#线路Ia,8,0.0011312162365703772
2024-03-25 04:54:09,11#线路Ia,9,0.0012409885091224158
2024-03-25 04:54:09,11#线路Ia,10,0.0014669350564924615
2024-03-25 04:54:09,11#线路Ib,1,0.0011480731390957942
2024-03-25 04:54:09,11#线路Ib,2,0.0011368571201111615
2024-03-25 04:54:09,11#线路Ib,3,0.001178151664087421
2024-03-25 04:54:09,11#线路Ib,4,0.0011780563635220005
2024-03-25 04:54:09,11#线路Ib,5,0.0010516001006829
2024-03-25 04:54:09,11#线路Ib,6,0.0011044926290219729
2024-03-25 04:54:09,11#线路Ib,7,0.0011132179736907323
2024-03-25 04:54:09,11#线路Ib,8,0.0011400955477181215
2024-03-25 04:54:09,11#线路Ib,9,0.0010458728080859961
2024-03-25 04:54:09,11#线路Ib,10,0.001466952343285796
2024-03-25 04:54:09,11#线路Ic,1,0.0010839566164722002
2024-03-25 04:54:09,11#线路Ic,2,0.0012928322035657249
2024-03-25 04:54:09,11#线路Ic,3,0.0014831723246513898
2024-03-25 04:54:09,11#线路Ic,4,0.0012497948058786846
2024-03-25 04:54:09,11#线路Ic,5,0.0011529721678775558
2024-03-25 04:54:09,11#线路Ic,6,0.0012630859011514234
2024-03-25 04:54:09,11#线路Ic,7,0.0012467615977262863
2024-03-25 04:54:09,11#线路Ic,8,0.0011231191498809769
2024-03-25 04:54:09,11#线路Ic,9,0.0012100026728819394
2024-03-25 04:54:09,11#线路Ic,10,0.0015887924697535736
2024-03-25 04:54:09,11#线路3Io,1,0.0012941013847640535
2024-03-25 04:54:09,11#线路3Io,2,0.001082822381905243
2024-03-25 04:54:09,11#线路3Io,3,0.0011969177737735412
2024-03-25 04:54:09,11#线路3Io,4,0.0011926432559146677
2024-03-25 04:54:09,11#线路3Io,5,0.0012591156951856342
2024-03-25 04:54:09,11#线路3Io,6,0.0012757047200217067
2024-03-25 04:54:09,11#线路3Io,7,0.0012941561019696114
2024-03-25 04:54:09,11#线路3Io,8,0.0012483403515931983
2024-03-25 04:54:09,11#线路3Io,9,0.0011486609064481504
2024-03-25 04:54:09,11#线路3Io,10,0.0017121457833283223
2024-03-25 04:54:09,12#线路Ia,1,0.001160162648062428
2024-03-25 04:54:09,12#线路Ia,2,0.0011071031128104401
2024-03-25 04:54:09,12#线路Ia,3,0.0011725271064294727
2024-03-25 04:54:09,12#线路Ia,4,0.001107103112810525
2024-03-25 04:54:09,12#线路Ia,5,0.0011070143148054342
2024-03-25 04:54:09,12#线路Ia,6,0.0011459346368150277
2024-03-25 04:54:09,12#线路Ia,7,0.0011078853127047359
2024-03-25 04:54:09,12#线路Ia,8,0.0012335160124229351
2024-03-25 04:54:09,12#线路Ia,9,0.0011033393824021207
2024-03-25 04:54:09,12#线路Ia,10,0.0013447420818773774
2024-03-25 04:54:09,12#线路Ib,1,0.0011744849459921056
2024-03-25 04:54:09,12#线路Ib,2,0.0012082542777944933
2024-03-25 04:54:09,12#线路Ib,3,0.0010941007734102798
2024-03-25 04:54:09,12#线路Ib,4,0.0011661100439338836
2024-03-25 04:54:09,12#线路Ib,5,0.001158672999535651
2024-03-25 04:54:09,12#线路Ib,6,0.0011080327939164568
2024-03-25 04:54:09,12#线路Ib,7,0.0010519134476260896
2024-03-25 04:54:09,12#线路Ib,8,0.0011002924152352718
2024-03-25 04:54:09,12#线路Ib,9,0.0012341415570999456
2024-03-25 04:54:09,12#线路Ib,10,0.0017098879881781224
2024-03-25 04:54:09,12#线路Ic,1,0.0011930147475826785
2024-03-25 04:54:09,12#线路Ic,2,0.0011909157681487877
2024-03-25 04:54:09,12#线路Ic,3,0.0013887937469589271
2024-03-25 04:54:09,12#线路Ic,4,0.001102325002311079
2024-03-25 04:54:09,12#线路Ic,5,0.001158732272708575
2024-03-25 04:54:09,12#线路Ic,6,0.0012490411403970622
2024-03-25 04:54:09,12#线路Ic,7,0.0011719667829987348
2024-03-25 04:54:09,12#线路Ic,8,0.001106123475489485
2024-03-25 04:54:09,12#线路Ic,9,0.001348244439379688
